Citympg,price,Horsepower,Classification,Driveline,EngineType,FuelType,Height,Highwaympg,Hybrid,ID,Length,Make,ModelYear,NumberofForwardGears,Torque,Transmission,Width,Year
12,1166000,507,Automatic transmission,Rear-wheel drive,Mercedes-Benz 6.2L 8 Cylinder 507 hp 465 ft-lbs,Gasoline,134,18,FALSE,2011 Mercedes-Benz CLS63 AMG,53,Mercedes-AMG,2011 Mercedes-Benz CLS-Class,7,465,7 Speed Automatic Select Shift,79,2011
16,1167000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2010 Chevrolet Corvette Convertible 1LT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2010
15,1168000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2010 Chevrolet Corvette Convertible 1LT AT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Automatic,52,2010
16,1169000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2010 Chevrolet Corvette Convertible 2LT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2010
15,1170000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2010 Chevrolet Corvette Convertible 2LT AT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Automatic,52,2010
16,1171000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2010 Chevrolet Corvette Convertible 3LT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2010
15,1172000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2010 Chevrolet Corvette Convertible 3LT AT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Automatic,52,2010
16,1173000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2010 Chevrolet Corvette Convertible 4LT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Manual,52,2010
15,1174000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2010 Chevrolet Corvette Convertible 4LT AT,82,Chevrolet,2010 Chevrolet Corvette Convertible,6,424,6 Speed Automatic,52,2010
17,1175000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,71,25,FALSE,2012 Mitsubishi Eclipse GT,230,Mitsubishi,2012 Mitsubishi Eclipse Coupe,5,262,5 Speed Automatic Select Shift,41,2012
20,1176000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2012 Mitsubishi Eclipse SE,230,Mitsubishi,2012 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2012
20,1177000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2012 Mitsubishi Eclipse GS AT,230,Mitsubishi,2012 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2012
20,1178000,162,Manual transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2012 Mitsubishi Eclipse GS,230,Mitsubishi,2012 Mitsubishi Eclipse Coupe,5,162,5 Speed Manual,41,2012
20,1179000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2012 Mitsubishi Eclipse GS-Sport,230,Mitsubishi,2012 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2012
20,1180000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2011 Mitsubishi Eclipse GS AT,230,Mitsubishi,2011 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2011
20,1181000,162,Manual transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2011 Mitsubishi Eclipse GS,230,Mitsubishi,2011 Mitsubishi Eclipse Coupe,5,162,5 Speed Manual,41,2011
20,1182000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2011 Mitsubishi Eclipse GS-Sport,230,Mitsubishi,2011 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2011
17,1183000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,71,25,FALSE,2011 Mitsubishi Eclipse GT,230,Mitsubishi,2011 Mitsubishi Eclipse Coupe,5,262,5 Speed Automatic Select Shift,41,2011
16,1184000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,71,24,FALSE,2010 Mitsubishi Eclipse GT AT,230,Mitsubishi,2010 Mitsubishi Eclipse Coupe,5,262,5 Speed Automatic Select Shift,41,2010
20,1185000,162,Manual transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,28,FALSE,2010 Mitsubishi Eclipse GS,230,Mitsubishi,2010 Mitsubishi Eclipse Coupe,5,162,5 Speed Manual,41,2010
20,1186000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,27,FALSE,2010 Mitsubishi Eclipse GS-Sport,230,Mitsubishi,2010 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2010
20,1187000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,71,27,FALSE,2010 Mitsubishi Eclipse GS AT,230,Mitsubishi,2010 Mitsubishi Eclipse Coupe,4,162,4 Speed Automatic Select Shift,41,2010
16,1188000,265,Manual transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,71,25,FALSE,2010 Mitsubishi Eclipse GT,230,Mitsubishi,2010 Mitsubishi Eclipse Coupe,6,262,6 Speed Manual,41,2010
16,1189000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Coupe 1LT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2012
15,1190000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Coupe 1LT AT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2012
16,1191000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Coupe 2LT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2012
15,1192000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Coupe 2LT AT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2012
16,1193000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Coupe 3LT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2012
15,1194000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Coupe 3LT AT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2012
16,1195000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2012 Chevrolet Corvette Coupe 4LT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2012
15,1196000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2012 Chevrolet Corvette Coupe 4LT AT,82,Chevrolet,2012 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2012
22,1197000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,28,FALSE,2010 Toyota RAV4,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,24,2010
21,1198000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,148,27,FALSE,2010 Toyota RAV4 4WD,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,24,2010
19,1199000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,27,FALSE,2010 Toyota RAV4 V6,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,24,2010
19,1200000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,148,26,FALSE,2010 Toyota RAV4 V6 4WD,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,24,2010
22,1201000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,28,FALSE,2010 Toyota RAV4 Sport,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,62,2010
21,1202000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,27,FALSE,2010 Toyota RAV4 Sport 4WD,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,62,2010
19,1203000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,27,FALSE,2010 Toyota RAV4 Sport V6,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,62,2010
19,1204000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,26,FALSE,2010 Toyota RAV4 Sport V6 4WD,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,62,2010
22,1205000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,28,FALSE,2010 Toyota RAV4 Limited,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,62,2010
21,1206000,179,Automatic transmission,Four-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,Gasoline,208,27,FALSE,2010 Toyota RAV4 Limited 4WD,12,Toyota,2010 Toyota RAV4,4,172,4 Speed Automatic,62,2010
19,1207000,269,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,27,FALSE,2010 Toyota RAV4 Limited V6,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,62,2010
19,1208000,269,Automatic transmission,Four-wheel drive,Toyota 3.5L 6 Cylinder 269 hp 246 ft-lbs.,Gasoline,208,26,FALSE,2010 Toyota RAV4 Limited V6 4WD,12,Toyota,2010 Toyota RAV4,5,246,5 Speed Automatic,62,2010
20,1209000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,94,27,FALSE,2012 Mitsubishi Eclipse Spyder GS-Sport,230,Mitsubishi,2012 Mitsubishi Eclipse Spyder,4,162,4 Speed Automatic Select Shift,41,2012
20,1210000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,94,27,FALSE,2012 Mitsubishi Eclipse Spyder SE,230,Mitsubishi,2012 Mitsubishi Eclipse Spyder,4,162,4 Speed Automatic Select Shift,41,2012
16,1211000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,94,24,FALSE,2012 Mitsubishi Eclipse Spyder GT,230,Mitsubishi,2012 Mitsubishi Eclipse Spyder,5,262,5 Speed Automatic Select Shift,41,2012
16,1212000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2011 Chevrolet Corvette Coupe 1LT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2011
15,1213000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2011 Chevrolet Corvette Coupe 1LT AT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2011
16,1214000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2011 Chevrolet Corvette Coupe 2LT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2011
15,1215000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2011 Chevrolet Corvette Coupe 2LT AT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2011
16,1216000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2011 Chevrolet Corvette Coupe 3LT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2011
15,1217000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2011 Chevrolet Corvette Coupe 3LT AT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2011
16,1218000,430,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,26,FALSE,2011 Chevrolet Corvette Coupe 4LT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Manual,52,2011
15,1219000,430,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs,Gasoline,223,25,FALSE,2011 Chevrolet Corvette Coupe 4LT AT,82,Chevrolet,2011 Chevrolet Corvette Coupe,6,424,6 Speed Automatic,52,2011
20,1220000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,94,27,FALSE,2011 Mitsubishi Eclipse Spyder GS-Sport,230,Mitsubishi,2011 Mitsubishi Eclipse Spyder,4,162,4 Speed Automatic Select Shift,41,2011
16,1221000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,94,24,FALSE,2011 Mitsubishi Eclipse Spyder GT,230,Mitsubishi,2011 Mitsubishi Eclipse Spyder,5,262,5 Speed Automatic Select Shift,41,2011
16,1222000,265,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 265 hp 262 ft-lbs,Gasoline,109,24,FALSE,2010 Mitsubishi Eclipse Spyder GT,230,Mitsubishi,2010 Mitsubishi Eclipse Spyder,5,262,5 Speed Automatic Select Shift,41,2010
19,1223000,162,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 162 hp 162 ft-lbs,Gasoline,101,26,FALSE,2010 Mitsubishi Eclipse Spyder GS,230,Mitsubishi,2010 Mitsubishi Eclipse Spyder,4,162,4 Speed Automatic Select Shift,41,2010
15,1224000,225,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,21,FALSE,2011 Mitsubishi Endeavor LS,238,Mitsubishi,2011 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2011
15,1225000,225,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,21,FALSE,2011 Mitsubishi Endeavor SE,238,Mitsubishi,2011 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2011
15,1226000,225,Automatic transmission,All-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,19,FALSE,2011 Mitsubishi Endeavor SE AWD,238,Mitsubishi,2011 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2011
15,1227000,225,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,21,FALSE,2010 Mitsubishi Endeavor LS,238,Mitsubishi,2010 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2010
15,1228000,225,Automatic transmission,Front-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,21,FALSE,2010 Mitsubishi Endeavor SE,238,Mitsubishi,2010 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2010
15,1229000,225,Automatic transmission,All-wheel drive,Hyundai 3.8L 6 Cylinder 225 hp 255 ft-lbs,Gasoline,231,19,FALSE,2010 Mitsubishi Endeavor SE AWD,238,Mitsubishi,2010 Mitsubishi Endeavor,4,255,4 Speed Automatic Select Shift,77,2010
21,1230000,160,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,Gasoline,193,30,FALSE,2011 Mitsubishi Galant SE,245,Mitsubishi,2011 Mitsubishi Galant,4,157,4 Speed Automatic Select Shift,46,2011
21,1231000,160,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,Gasoline,190,30,FALSE,2011 Mitsubishi Galant ES,245,Mitsubishi,2011 Mitsubishi Galant,4,157,4 Speed Automatic Select Shift,46,2011
21,1232000,160,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,Gasoline,190,30,FALSE,2010 Mitsubishi Galant ES,245,Mitsubishi,2010 Mitsubishi Galant,4,157,4 Speed Automatic Select Shift,46,2010
21,1233000,160,Automatic transmission,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,Gasoline,193,30,FALSE,2010 Mitsubishi Galant SE,245,Mitsubishi,2010 Mitsubishi Galant,4,157,4 Speed Automatic Select Shift,46,2010
14,1234000,556,Manual transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,175,19,FALSE,2011 Cadillac CTS-V Sedan,251,Cadillac,2011 Cadillac CTS-V Sedan,6,551,6 Speed Manual,49,2011
12,1235000,556,Automatic transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,175,18,FALSE,2011 Cadillac CTS-V Sedan AT,251,Cadillac,2011 Cadillac CTS-V Sedan,6,551,6 Speed Automatic,49,2011
24,1236000,148,Manual transmission,Front-wheel drive,Mitsubishi 2.0L 4 Cylinder 148 hp 146 ft-lbs,Gasoline,210,33,FALSE,2011 Mitsubishi Lancer ES,220,Mitsubishi,2011 Mitsubishi Lancer,5,146,5 Speed Manual,226,2011
24,1237000,148,Manual transmission,Front-wheel drive,Mitsubishi 2.0L 4 Cylinder 148 hp 146 ft-lbs,Gasoline,210,33,FALSE,2011 Mitsubishi Lancer DE,220,Mitsubishi,2011 Mitsubishi Lancer,5,146,5 Speed Manual,226,2011
22,1238000,168,Manual transmission,Front-wheel drive,Mitsubishi 2.4L 4 Cylinder 168 hp 167 ft-lbs,Gasoline,210,31,FALSE,2011 Mitsubishi Lancer GTS,220,Mitsubishi,2011 Mitsubishi Lancer,5,167,5 Speed Manual,226,2011
22,1239000,152,Manual transmission,Front-wheel drive,Mitsubishi 2.0L 4 Cylinder 152 hp 146 ft-lbs,Gasoline,210,31,FALSE,2010 Mitsubishi Lancer DE,220,Mitsubishi,2010 Mitsubishi Lancer,5,146,5 Speed Manual,226,2010
20,1240000,168,Manual transmission,Front-wheel drive,Mitsubishi 2.4L 4 Cylinder 168 hp 167 ft-lbs,Gasoline,210,28,FALSE,2010 Mitsubishi Lancer GTS,220,Mitsubishi,2010 Mitsubishi Lancer,5,167,5 Speed Manual,226,2010
22,1241000,152,Manual transmission,Front-wheel drive,Mitsubishi 2.0L 4 Cylinder 152 hp 146 ft-lbs,Gasoline,210,31,FALSE,2010 Mitsubishi Lancer ES,220,Mitsubishi,2010 Mitsubishi Lancer,5,146,5 Speed Manual,226,2010
16,1242000,260,Automatic transmission,All-wheel drive,Hyundai 3.8L 6 cylinder 260hp 257 ft-lbs,Gasoline,13,21,FALSE,2011 Hyundai Veracruz Limited AWD,233,Hyundai,2011 Hyundai Veracruz,6,257,6 Speed Automatic Select Shift,153,2010
14,1243000,556,Manual transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,175,19,FALSE,2010 Cadillac CTS-V Sedan,2,Cadillac,2010 Cadillac CTS-V Sedan,6,551,6 Speed Manual,49,2010
12,1244000,556,Automatic transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,175,18,FALSE,2010 Cadillac CTS-V Sedan AT,2,Cadillac,2010 Cadillac CTS-V Sedan,6,551,6 Speed Automatic,49,2010
12,1245000,556,Automatic transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,142,18,FALSE,2011 Cadillac CTS-V Coupe AT,200,Cadillac,2011 Cadillac CTS-V Coupe,6,551,6 Speed Automatic,90,2011
14,1246000,556,Manual transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,142,19,FALSE,2011 Cadillac CTS-V Coupe,200,Cadillac,2011 Cadillac CTS-V Coupe,6,551,6 Speed Manual,90,2011
14,1247000,556,Manual transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,193,19,FALSE,2011 Cadillac CTS-V Wagon,12,Cadillac,2011 Cadillac CTS-V Wagon,6,551,6 Speed Manual,49,2011
12,1248000,556,Automatic transmission,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,Gasoline,193,18,FALSE,2011 Cadillac CTS-V Wagon AT,12,Cadillac,2011 Cadillac CTS-V Wagon,6,551,6 Speed Automatic,49,2011
16,1249000,270,Manual transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,26,FALSE,2011 Cadillac CTS Sport Sedan,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Manual,49,2011
18,1250000,270,Automatic transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan AT,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2011
18,1251000,270,Automatic transmission,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan AWD,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2011
16,1252000,270,Manual transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,26,FALSE,2011 Cadillac CTS Sport Sedan Luxury,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Manual,49,2011
18,1253000,270,Automatic transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan Luxury AT,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2011
18,1254000,270,Automatic transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan Performance,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2011
18,1255000,270,Automatic transmission,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan Performance AWD,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2011
16,1256000,304,Manual transmission,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,Gasoline,193,25,FALSE,2011 Cadillac CTS Sport Sedan 3.6L Performance,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,273,6 Speed Manual,49,2011
18,1257000,304,Automatic transmission,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan 3.6L Performance AT,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,273,6 Speed Automatic Select Shift,49,2011
18,1258000,270,Automatic transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,223,27,FALSE,2010 Cadillac CTS Sport Sedan Luxury AT,2,Cadillac,2010 Cadillac CTS Sport Sedan,6,223,6 Speed Automatic Select Shift,49,2010
16,1259000,304,Manual transmission,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,Gasoline,193,25,FALSE,2011 Cadillac CTS Sport Sedan Premium,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,273,6 Speed Manual,49,2011
18,1260000,304,Automatic transmission,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan Premium AT,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,273,6 Speed Automatic Select Shift,49,2011
18,1261000,304,Automatic transmission,All-wheel drive,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,Gasoline,193,27,FALSE,2011 Cadillac CTS Sport Sedan Premium AWD,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,273,6 Speed Automatic Select Shift,49,2011
16,1262000,270,Manual transmission,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,Gasoline,193,26,FALSE,2011 Cadillac CTS Sport Sedan,251,Cadillac,2011 Cadillac CTS Sport Sedan,6,223,6 Speed Manual,49,2010
14,1263000,310,Automatic transmission,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,Gasoline,163,20,FALSE,2011 Toyota Sequoia SR5,89,Toyota,2011 Toyota Sequoia,6,327,6 Speed Automatic Select Shift,237,2011
